Price,Close,High,Low,Open,Volume
2012-02-08,0.37394145131111145,0.38104883751029034,0.35903880562933105,0.3608729795079552,847612000
2012-02-09,0.3737122416496277,0.38059037452710825,0.37302442289562554,0.3785269455963723,561944000
2012-02-10,0.36454132199287415,0.37141945343978794,0.36247786616004113,0.3700438162178992,440268000
2012-02-13,0.3702731728553772,0.3750878767714928,0.3627072212720256,0.3737122392722397,610668000
2012-02-14,0.3723365068435669,0.3755463177463736,0.36706326754923424,0.37027307845204094,453756000
2012-02-15,0.3707316219806671,0.38746844071897274,0.36981454875203357,0.37577560673194343,1110856000
2012-02-16,0.377151221036911,0.38013175006212807,0.34390689247104556,0.3452825296615347,1888588000
2012-02-17,0.36339497566223145,0.3799024860733387,0.35995590985444803,0.3773805208797235,1020360000
2012-02-21,0.36522921919822693,0.37417078107086155,0.36247794416239715,0.36316576292135455,518176000
2012-02-22,0.3627072274684906,0.3723366081339592,0.3622486907379961,0.36339504622986785,492432000
2012-02-23,0.3647705912590027,0.36683404717452006,0.3576631775465526,0.363394981313257,323968000
2012-02-24,0.36201944947242737,0.3663756172308302,0.36041455706934167,0.36591705311742806,366668000
2012-02-27,0.3546828627586365,0.359039004214907,0.34963887496975865,0.3574341114326642,745268000
2012-02-28,0.351472944021225,0.3588096413843187,0.3478045953396781,0.3546827559503965,699884000
2012-02-29,0.3473459780216217,0.35858027617105787,0.34711672336424493,0.3526192177790088,689196000
2012-03-01,0.3496386706829071,0.3537655549483332,0.34734596023892195,0.3487215974378188,449944000
2012-03-02,0.35261932015419006,0.35766327938733605,0.3484924344793347,0.3484924344793347,684076000
2012-03-05,0.34069710969924927,0.3507850528257371,0.33817514441607716,0.35009723417350236,514848000
2012-03-06,0.3374873399734497,0.33955076868576634,0.3315262811781188,0.33679952129225493,471400000
2012-03-07,0.3395508825778961,0.3409265204017019,0.33473620485712935,0.339321627828113,441984000
2012-03-08,0.34069710969924927,0.34413620296042297,0.33863368107381153,0.34046785503601534,430852000
2012-03-09,0.33978012204170227,0.34413628971652627,0.33794594761710656,0.341614296466298,367836000
2012-03-12,0.3345067501068115,0.34344833668343233,0.33358967691851016,0.34115562638141617,299948000
2012-03-13,0.3390921652317047,0.3409263389099332,0.3342774627427628,0.33588238179325164,553288000
2012-03-14,0.3294628858566284,0.3397800851263874,0.32831653038221076,0.33909226637548273,735708000
2012-03-15,0.33427757024765015,0.33611174451575576,0.3292336115088131,0.3303799670099702,382380000
2012-03-16,0.3347359597682953,0.3361115692536229,0.3326725045434186,0.3345066778551123,428340000
2012-03-19,0.3356531262397766,0.33817511866215133,0.33404823439429465,0.3365702268166694,405400000
2012-03-20,0.33015069365501404,0.33381901465269437,0.327170164054151,0.33381901465269437,449616000
2012-03-21,0.3315263092517853,0.33450683890184213,0.32648235071468046,0.33015069910417666,467840000
2012-03-22,0.33106768131256104,0.3338189281809616,0.32808715248376774,0.3290042256628138,425372000
2012-03-23,0.33358973264694214,0.3345068059884469,0.32785792860310214,0.3301506666193985,315456000
2012-03-26,0.3374873399734497,0.3390922320087257,0.333589737221703,0.33679952129225493,288600000
2012-03-27,0.33978012204170227,0.3439070076642243,0.33817522966940855,0.3388630484950411,419968000
2012-03-28,0.34757524728775024,0.35216066824263237,0.3416141891138975,0.34413618157158865,892448000
2012-03-29,0.3491801917552948,0.35193143927641185,0.3427605959851758,0.3471167629472743,372700000
2012-03-30,0.35307782888412476,0.35514128522326416,0.3471167965662445,0.3521607553986883,527240000
2012-04-02,0.351472944021225,0.35514129270277184,0.3464289850825521,0.352160762815424,407776000
2012-04-03,0.3457410931587219,0.35445339893615313,0.3439069192059049,0.3539948622807655,430476000
2012-04-04,0.3358824551105499,0.3448240161632153,0.333818999022903,0.3404678766414077,495896000
2012-04-05,0.33542388677597046,0.34046784451775536,0.33427750417015073,0.3363409600631075,369424000
2012-04-09,0.33106768131256104,0.3322140364519998,0.32464808706545145,0.330150608133515,365504000
2012-04-10,0.3246481418609619,0.33427752119128323,0.32304324986111954,0.329692099859581,470360000
2012-04-11,0.32877498865127563,0.3358824018291557,0.3278578880918238,0.3290042432926907,372960000
2012-04-12,0.3365703523159027,0.33840449949107027,0.327858016577484,0.3292336542901342,384868000
2012-04-13,0.3246481418609619,0.33542390385547577,0.32441885986187,0.3335897298565415,311324000
2012-04-16,0.32075056433677673,0.3278579515592559,0.31547732392573147,0.32694087815353895,463468000
2012-04-17,0.32143837213516235,0.3255652573341083,0.32029201665385904,0.3216676541639312,460696000
2012-04-18,0.3179992139339447,0.32097974279156855,0.314101611888404,0.3193748510470827,400764000
2012-04-19,0.31318458914756775,0.3257944978345456,0.3115796698133024,0.31387238048366195,667188000
2012-04-20,0.30699416995048523,0.31593575567659454,0.3063063514590522,0.3150186552442638,509592000
2012-04-23,0.30332595109939575,0.3047015886637431,0.2959892811958439,0.301721058828505,706244000
2012-04-24,0.29392585158348083,0.3067650729122191,0.2923209591666163,0.30424307959195057,730440000
2012-04-25,0.2998868525028229,0.30217956331110946,0.29277943806462703,0.29828196040327604,727112000
2012-04-26,0.3001161515712738,0.3026381445362173,0.2975941586063303,0.29965761484981235,539208000
2012-04-27,0.2975941300392151,0.3014917601256659,0.29438434596583307,0.2996575860846186,475356000
2012-04-30,0.29805272817611694,0.29965764787501536,0.29392584256560006,0.2959892990364951,262268000
2012-05-01,0.30332595109939575,0.30653576297244894,0.2964478179402025,0.2964478179402025,408680000
2012-05-02,0.2946135997772217,0.3033259059482633,0.29300870774522475,0.30217955059237017,684008000
2012-05-03,0.289569616317749,0.29713556647029016,0.2877354424426989,0.29530139259523996,419536000
2012-05-04,0.28108659386634827,0.289340363469563,0.28108659386634827,0.28773547141651235,545092000
2012-05-07,0.28590133786201477,0.290945324073738,0.28360862679533033,0.28613061990119193,604440000
2012-05-08,0.285672128200531,0.28750627547808,0.27833542976523057,0.2833793894410425,462312000
2012-05-09,0.2868184447288513,0.2891111558438283,0.27787685498167775,0.2806281028533956,520608000
2012-05-10,0.28475505113601685,0.29002829332985564,0.2801696278946402,0.28956975647197364,597092000
2012-05-11,0.30286741256713867,0.3136431763179469,0.3017210570473737,0.3083699354607736,1435140000
2012-05-14,0.30103328824043274,0.30561871108066757,0.29415515398008046,0.3003454693481423,437472000
2012-05-15,0.29805272817611694,0.30768213704441416,0.29667711786012685,0.30103325819100546,599940000
2012-05-16,0.2920916974544525,0.3019503611098336,0.291174596572979,0.2985112942996732,470484000
2012-05-17,0.2900281250476837,0.29598918273521757,0.2900281250476837,0.29323793585299524,335364000
2012-05-18,0.276959627866745,0.2920915525904958,0.275584018223684,0.2907159156161748,567288000
2012-05-21,0.28177449107170105,0.283150128832648,0.2755841758099909,0.2774183503808283,416260000
2012-05-22,0.2783353626728058,0.2820037110062048,0.2742084776305493,0.28154517429734727,410140000
2012-05-23,0.2852133810520172,0.28567194490845804,0.27122783938077744,0.27535472276993495,496000000
2012-05-24,0.2776474356651306,0.28727683945214805,0.27558400761434626,0.2868183029221136,520420000
2012-05-25,0.28429630398750305,0.2865890139123008,0.27741817421310977,0.27741817421310977,391752000
2012-05-29,0.2916330099105835,0.293467183565919,0.2877354079750342,0.2888817630932112,310000000
2012-05-30,0.28819403052330017,0.2904867414435615,0.28315007196497916,0.2884233125478343,379792000
2012-05-31,0.2849842607975006,0.2893404008371176,0.28131591220425467,0.2881940453181372,358192000
2012-06-01,0.274666965007782,0.2817743783779878,0.27420842838128007,0.2790231312877117,440984000
2012-06-04,0.2689352333545685,0.27764754002496717,0.2666425225113725,0.27604264790098376,432856000
2012-06-05,0.276730477809906,0.27741829655693084,0.2675596340662951,0.2675596340662951,365224000
2012-06-06,0.2840671241283417,0.2847549428191671,0.27673045519916234,0.27879388394037063,368968000
2012-06-07,0.27260369062423706,0.2897990561542523,0.2723744085157419,0.2881941360573463,526780000
2012-06-08,0.2778767943382263,0.27879386765156733,0.27306209111501994,0.27352062777169045,370308000
2012-06-11,0.28108659386634827,0.2918623562181197,0.28039880250880367,0.2868183980522742,839080000
2012-06-12,0.2868184447288513,0.2895696926005692,0.28383791481312676,0.2842964515698677,496128000
2012-06-13,0.27925246953964233,0.28727695777989193,0.2778768320516629,0.2865891390359022,494276000
2012-06-14,0.27581334114074707,0.28108658107328566,0.27306209384198205,0.27879387043577036,589884000
2012-06-15,0.28177449107170105,0.28200377314228403,0.2753548937394079,0.2778768871907188,385288000
2012-06-18,0.28429630398750305,0.2865890139123008,0.27741817421310977,0.27971088413790757,304424000
2012-06-19,0.30355527997016907,0.30791144804183057,0.2946136890849329,0.29598932686151563,960476000
2012-06-20,0.30836987495422363,0.3141016514283927,0.30470152707824893,0.3065357010162363,972720000
2012-06-21,0.29438450932502747,0.3081407812695802,0.29369669026154327,0.3081407812695802,516376000
2012-06-22,0.29805272817611694,0.30149182229427546,0.29392584256560006,0.29805272817611694,865360000
2012-06-25,0.2886524796485901,0.2991989576139383,0.28750612453632446,0.2982818844566305,494616000
2012-06-26,0.2918623983860016,0.29392582741929274,0.28613062070322415,0.29025750610107826,437152000
2012-06-27,0.3012624680995941,0.3033258967450886,0.29209162553070017,0.29209162553070017,506064000
2012-06-28,0.30355527997016907,0.3053894545618541,0.29598932686151563,0.2985113203414921,545896000
2012-06-29,0.316852867603302,0.31754068617901704,0.3104332731154007,0.3106625550843935,616508000
2012-07-02,0.30836987495422363,0.31868707260772794,0.30584788237308275,0.31845781794752087,581684000
2012-07-03,0.3163943588733673,0.3170821775096845,0.3081405899000929,0.3083698718892872,219284000
2012-07-05,0.31318458914756775,0.31570655448620305,0.30836988580730573,0.31433094448274757,280076000
2012-07-06,0.3072235584259033,0.3118089801838427,0.3037844921074488,0.31089187943349306,382760000
2012-07-09,0.3030966520309448,0.3067650001114489,0.3005746593091898,0.30538936274844297,306336000
2012-07-10,0.29392585158348083,0.3088285021151486,0.2916331403218818,0.29988691179614796,512028000
2012-07-11,0.28911110758781433,0.2985112325227384,0.2877354702159291,0.2948428844185564,485216000
2012-07-12,0.28429630398750305,0.28635973198731773,0.28177431213772225,0.2859011954686098,472160000
2012-07-13,0.2879648804664612,0.28934049111970506,0.282691637967493,0.2845258128364315,324260000
2012-07-16,0.2888818383216858,0.2911745491550905,0.283379315922753,0.2861305907878539,334460000
2012-07-17,0.28360846638679504,0.2914036960033148,0.2787937649374371,0.28979880463061425,447476000
2012-07-18,0.2994283437728882,0.3035552290794931,0.28154519233178094,0.2829208025464684,616008000
2012-07-19,0.30240878462791443,0.3063063867534593,0.29942825570911075,0.30149171142117326,403036000
2012-07-20,0.2936965525150299,0.30263814148406754,0.2904867408346305,0.30057468526139575,451000000
2012-07-23,0.2975941300392151,0.2996575860846186,0.2826915103690159,0.28590129444239787,451584000
2012-07-24,0.29438450932502747,0.29988700717033545,0.2909454413388893,0.2980528321114718,351164000
2012-07-25,0.3001161515712738,0.30309668125767875,0.2920916632862522,0.2934672734506366,415044000
2012-07-26,0.3014918863773346,0.3090578403829043,0.29919914736747555,0.30561874553375523,338440000
2012-07-27,0.3090578317642212,0.3099749054775671,0.300345494831043,0.3026382337769646,376516000
2012-07-30,0.3056185841560364,0.31295527951847374,0.30309661904005514,0.30905767718921934,363552000
2012-07-31,0.31043335795402527,0.31478952523654596,0.3051601172074323,0.30561865393946847,387788000
2012-08-01,0.30699416995048523,0.31524793718516153,0.30561853296761915,0.31226740860979174,335912000
2012-08-02,0.30814066529273987,0.31272608754841325,0.3003454310593316,0.30538941740559034,367912000
2012-08-03,0.3145602345466614,0.3177700462451066,0.3056186455273535,0.3129553423630739,326548000
2012-08-06,0.321209192276001,0.3228140848574944,0.3170823061155343,0.3175408429486357,360324000
2012-08-07,0.32441890239715576,0.3278579688468361,0.3225847281577388,0.325106721153346,407340000
2012-08-08,0.32625311613082886,0.3296921829968221,0.3232725860473799,0.32418968694374245,517064000
2012-08-09,0.33725813031196594,0.3379459491406995,0.3262531110460501,0.32671164782144796,822300000
2012-08-10,0.33519473671913147,0.3489510054281631,0.33083856856250565,0.34619975715261203,1278744000
2012-08-13,0.3395508825778961,0.339780164658956,0.33427764069500954,0.3356532785188153,447244000
2012-08-14,0.3345067501068115,0.34115562638141617,0.3331311129930967,0.34069706245600273,388828000
2012-08-15,0.3319847881793976,0.3384043830779285,0.33037989628758113,0.3356531359303482,594404000
2012-08-16,0.3388630151748657,0.3400093706611085,0.333819029170381,0.33496538465662373,371008000
2012-08-17,0.3358824551105499,0.33886298457186115,0.33290192564923876,0.33886298457186115,309864000
2012-08-20,0.3358824551105499,0.3363409917973821,0.3308384695615918,0.3347360997278355,314392000
2012-08-21,0.334965318441391,0.33909220284232533,0.33152625266248986,0.3370287743074908,340248000
2012-08-22,0.3356531262397766,0.3370287634394836,0.33175552394895924,0.33290187917162695,313556000
2012-08-23,0.32808718085289,0.3351945942644809,0.3267115436341096,0.3349653122842626,379040000
2012-08-24,0.3347359597682953,0.3363408511668059,0.3273992665215208,0.328087084929813,347724000
2012-08-27,0.32900434732437134,0.33542397127663737,0.3287750926104656,0.33450687042719685,340944000
2012-08-28,0.32762864232063293,0.33083842603745633,0.3257944684833347,0.3264822870887296,310764000
2012-08-29,0.32831645011901855,0.33037987853601797,0.3267115309821705,0.32739934956492484,250412000
2012-08-30,0.3221261203289032,0.328774997062797,0.3205212284728821,0.3276286418326013,307488000
2012-08-31,0.3216676115989685,0.32671156958300246,0.31845782760856517,0.3244188589237809,485064000
2012-09-04,0.30447226762771606,0.3175407408213304,0.30149176550550605,0.3163943854416286,694452000
2012-09-05,0.305389404296875,0.309974826355721,0.30217959245691994,0.30561865900105445,480256000
2012-09-06,0.3147895038127899,0.32304327375279407,0.3074528072744444,0.3076820892904936,657296000
2012-09-07,0.3072235584259033,0.3092869872844682,0.29690633213927015,0.3067650217163633,781064000
2012-09-10,0.30447226762771606,0.3108918632202994,0.3037844762649095,0.3065357237099401,371108000
2012-09-11,0.30814066529273987,0.3129553695937059,0.30309670627775365,0.304243061841672,382808000
2012-09-12,0.31157970428466797,0.3131846237964923,0.3076821011801019,0.3106626308475713,322608000
2012-09-13,0.3136431872844696,0.31547736164647977,0.30768212744075474,0.3143310060866325,433836000
2012-09-14,0.31731146574020386,0.3228139880816603,0.31341386283038186,0.31341386283038186,339468000
2012-09-17,0.30859917402267456,0.31799929972552143,0.30516010764328233,0.31799929972552143,493348000
2012-09-18,0.3106626272201538,0.3143309755882477,0.3049308499770507,0.305160104668013,359952000
2012-09-19,0.31433090567588806,0.3186870444792616,0.30768202915394605,0.31135037670613913,451936000
2012-09-20,0.31203824281692505,0.31524805452796056,0.30951627718461533,0.31364316233807793,320596000
2012-09-21,0.3134137988090515,0.3152479725482019,0.3113503704345468,0.3124967256051079,340136000
2012-09-24,0.31318458914756775,0.3136431258153862,0.3079113491394872,0.30836988580730573,357832000
2012-09-25,0.30745285749435425,0.3186871588216839,0.3069943207186267,0.3173115211632277,481544000
2012-09-26,0.3021796643733978,0.3065358327647995,0.2985113422520509,0.3063065506747813,436812000
2012-09-27,0.30447226762771606,0.30493083164461127,0.30034538279453615,0.30286737556238724,558888000
2012-09-28,0.30584800243377686,0.3102041706629197,0.29919912271496196,0.3030967541124258,485508000
2012-10-01,0.300804078578949,0.3090578518608821,0.2996577226970849,0.3072236769836436,504236000
2012-10-02,0.3019501864910126,0.3028672595108662,0.29851112166967514,0.3028672595108662,295492000
2012-10-03,0.29896971583366394,0.3035551364797111,0.2973648240738,0.30263806328300685,430872000
2012-10-04,0.31226757168769836,0.3141017461789749,0.29805273987876113,0.2996576596406746,502608000
2012-10-05,0.30493083596229553,0.3163943899216317,0.3037844805663619,0.313184605745525,483068000
2012-10-08,0.3019501864910126,0.3051599693917578,0.29965747661012093,0.30378435986197744,240596000
2012-10-09,0.2955307364463806,0.3024088694192644,0.29461363565123355,0.3014917959553883,366360000
2012-10-10,0.29048678278923035,0.2955307693967439,0.28934042716593616,0.2941551317162813,326568000
2012-10-11,0.2920916974544525,0.29415512660803933,0.28979898624767897,0.2932380530578393,320516000
2012-10-12,0.289569616317749,0.29232086346469166,0.2877354424426989,0.2900281529536953,260696000
2012-10-15,0.2932380139827728,0.293467268674137,0.2865891359703533,0.2900282023222452,249580000
2012-10-16,0.3017210066318512,0.30263810729318485,0.29300870067114976,0.2957599479926168,367696000
2012-10-17,0.2994283437728882,0.30080398131884695,0.29507217643153305,0.2980527062269294,391752000
2012-10-18,0.294842928647995,0.29874053201132617,0.2936965731098816,0.29874053201132617,254772000
2012-10-19,0.2776474356651306,0.29255007787569115,0.2760425441443807,0.29048662249364793,709412000
2012-10-22,0.27443763613700867,0.28039869266312717,0.2721449262933104,0.27879377390753257,480840000
2012-10-23,0.28269144892692566,0.2845256225693211,0.27122787049476954,0.2719156890270755,573948000
2012-10-24,0.279023140668869,0.2856720176361177,0.27627189348609205,0.2845256623656885,332916000
2012-10-25,0.27925246953964233,0.28429642811011663,0.2781061140767495,0.2813158984403413,307356000
2012-10-26,0.27627190947532654,0.28131586749088094,0.27627190947532654,0.27971097548565005,389376000
2012-10-31,0.274666965007782,0.2797109498930969,0.27397917373366143,0.2774182394293227,347112000
2012-11-01,0.2877354323863983,0.28796471436199067,0.2758133162808807,0.27604259825647304,473220000
2012-11-02,0.28635987639427185,0.2911745805968329,0.2845257293945076,0.2907160438468918,256700000
2012-11-05,0.2985112965106964,0.29965765212257406,0.28567210272515725,0.28567210272515725,444840000
2012-11-06,0.2982819378376007,0.29919901115902925,0.2932379799072104,0.29919901115902925,350804000
2012-11-07,0.28911110758781433,0.29782341383679584,0.2877354702159291,0.2959892397847048,324620000
2012-11-08,0.2907159924507141,0.29988683515329423,0.2900281737817672,0.2923208844574122,839024000
2012-11-09,0.2794817388057709,0.295759998160113,0.278564665320148,0.29232093159211997,846280000
2012-11-12,0.2732914686203003,0.2810866765018076,0.27054019305621446,0.2799403207938638,643624000
2012-11-13,0.2712279260158539,0.2781060854156299,0.27099867134566397,0.27191574468895824,492120000
2012-11-14,0.2645792067050934,0.2755842289196947,0.26434992459032386,0.27283298019886454,619300000
2012-11-15,0.26572543382644653,0.27306210263653546,0.2638912597911074,0.26618397050246445,466688000
2012-11-16,0.26091068983078003,0.266642465717932,0.2556374505483475,0.265725392508493,624552000
2012-11-19,0.2682475447654724,0.26916464594640915,0.2625157648769269,0.26572557801328184,404092000
2012-11-20,0.2651323080062866,0.2683628005846795,0.26236328293040667,0.2672090493055963,336976000
2012-11-21,0.2727470397949219,0.273439268474683,0.2649015155175244,0.2651322767491761,422312000
2012-11-23,0.2745930850505829,0.2778235776943022,0.2725163162016769,0.2739008287676142,276932000
2012-11-26,0.27943870425224304,0.28013096023851947,0.274592967363486,0.27505446218514057,364600000
2012-11-27,0.28059250116348267,0.28474601025600293,0.27597749717348097,0.2782849991684818,451404000
2012-11-28,0.28290003538131714,0.2842845477390536,0.27597752860782837,0.2794387819945727,398332000
2012-11-29,0.2778235077857971,0.28474601385837756,0.2769005179791573,0.28336152914841783,488688000
2012-11-30,0.27620819211006165,0.2796694442721633,0.27459294660259825,0.2775926764703501,460504000
2012-12-03,0.27113181352615356,0.2796695954815425,0.2704395847255345,0.2796695954815425,391380000
2012-12-04,0.2792079448699951,0.27966943964912927,0.2699779117493795,0.2715931847377288,528068000
2012-12-05,0.27597755193710327,0.27874654937905174,0.2720548032687097,0.27690056942281877,633024000
2012-12-06,0.2764390707015991,0.27828507832419896,0.27436232931842514,0.2752853193759244,412896000
2012-12-07,0.27597755193710327,0.2780543206492639,0.27274705950609657,0.27666980817449016,338288000
2012-12-10,0.28520750999450684,0.2872842783298142,0.2752852457460671,0.2759775018578362,513644000
2012-12-11,0.29189929366111755,0.2955913080612802,0.2854382822146304,0.2861305383531103,816724000
2012-12-12,0.28889960050582886,0.2944376233541213,0.2877458491842181,0.29282237700538655,399404000
2012-12-13,0.289130300283432,0.2946682944463499,0.28636130320197306,0.2884380441361684,377556000
2012-12-14,0.29051473736763,0.2935144951748129,0.28820723559404177,0.29028400369482577,338660000
2012-12-17,0.28936105966567993,0.29143782829171766,0.2849768161900412,0.289822582143198,445232000
2012-12-18,0.28982269763946533,0.29305319122387774,0.28843818467036925,0.2893611749780274,416436000
2012-12-19,0.29189929366111755,0.2953605468459219,0.29074554259951607,0.29189929366111755,458544000
2012-12-20,0.2916686534881592,0.2932838999908733,0.28843813297512705,0.29305313870151245,334332000
2012-12-21,0.28497686982154846,0.2877458676697819,0.2817463494089403,0.2877458676697819,462172000
2012-12-24,0.2826693058013916,0.2856690642820379,0.2817462883801789,0.2847460468608252,127376000
2012-12-26,0.2824385464191437,0.2865920560728133,0.2812847952657686,0.2819770514593131,196740000
2012-12-27,0.28059250116348267,0.28336152556355854,0.2773620093735189,0.2829000031584835,299804000
2012-12-28,0.2792079448699951,0.2835921865331493,0.2775926718816458,0.27805419416836646,220600000
2012-12-31,0.28290003538131714,0.28405378651023194,0.2775927746867897,0.2782850308656579,326460000
2013-01-02,0.29351454973220825,0.2937453109554965,0.28866881161151975,0.2898225627127688,478836000
2013-01-03,0.2937454283237457,0.2969759216949733,0.29028417363702747,0.293514667008255,298888000
2013-01-04,0.30343693494796753,0.30435992510801113,0.29328390564946566,0.29420689580950926,524968000
2013-01-07,0.2946683168411255,0.3041290873883567,0.2925915757490979,0.303206097460255,610732000
2013-01-08,0.2882073223590851,0.29628360850560714,0.28613058114068746,0.2953605910137422,466424000
2013-01-09,0.2817462384700775,0.29189926325927107,0.2799002589698535,0.2905147511265108,695020000
2013-01-10,0.28220781683921814,0.2856690703501959,0.2805925431946837,0.2842845579427657,506368000
2013-01-11,0.2817462384700775,0.28359224547789386,0.2789772417121492,0.28336151179416197,513172000
2013-01-14,0.28151553869247437,0.2835922796341482,0.27828501916280945,0.2835922796341482,305684000
2013-01-15,0.2764390707015991,0.2801310859467988,0.2748238243471748,0.2801310859467988,375888000
2013-01-16,0.27897730469703674,0.2812848071008754,0.2759775460705268,0.2759775460705268,337376000
2013-01-17,0.2826693058013916,0.28382305694720966,0.2792080523639375,0.27990030855294773,580736000
2013-01-18,0.280823290348053,0.28266929762951376,0.27736203701066253,0.28266929762951376,397088000
2013-01-22,0.27943870425224304,0.2831307178406581,0.2780542197872792,0.2805924550601741,308224000
2013-01-23,0.27990028262138367,0.2805925112386648,0.2769005244186521,0.28036177753543595,421808000
2013-01-24,0.28128477931022644,0.28243853039815636,0.2775927648258125,0.27897727713436665,396980000
2013-01-25,0.28636130690574646,0.2865920406194217,0.2803617902286586,0.28174627503349714,393920000
2013-01-28,0.29097631573677063,0.2928223230124867,0.28705353996052546,0.2877457961273685,422492000
2013-01-29,0.2847460210323334,0.2905147762381564,0.28359226999116877,0.28982254761953335,388872000
2013-01-30,0.28428447246551514,0.28889947575920244,0.28336148280981344,0.2849767284610861,287592000
2013-01-31,0.28290003538131714,0.287515067404573,0.28105405558113083,0.2842845477390536,470544000
2013-02-01,0.2854382395744324,0.28636125679038565,0.2828999766150496,0.28520747839354627,288816000
2013-02-04,0.28059250116348267,0.28959177544854214,0.28036176746853875,0.28382302046104,511744000
2013-02-05,0.28705355525016785,0.2886688288947031,0.28105406566902874,0.28197705560225084,367296000
2013-02-06,0.2847460210323334,0.2870535231146626,0.27851577091156343,0.28013101686767494,530688000
2013-02-07,0.2835923731327057,0.28613063734946337,0.28082337512835487,0.2838231344279035,440000000
2013-02-08,0.2854382395744324,0.2877457413529291,0.2835922326501168,0.2854382395744324,307232000
2013-02-11,0.28866884112358093,0.29166859979502807,0.28497682621909226,0.2877458236436593,408308000
2013-02-12,0.2868228554725647,0.29005334812884087,0.28566910416566593,0.28613059918690525,277804000
2013-02-13,0.2854382395744324,0.2923607449099224,0.2845152498660701,0.28705348531786185,856396000
2013-02-14,0.2937454283237457,0.29397618963923644,0.27805440157576833,0.2815156562624866,882096000
2013-02-15,0.2937454283237457,0.29512994120147584,0.2872844140736836,0.29305317188488067,733860000
2013-02-19,0.28982269763946533,0.29420694286225485,0.28797668951654015,0.29397620903914473,433552000
2013-02-20,0.2856690585613251,0.2953605624905984,0.28474604115859636,0.2907455579997447,713012000
2013-02-21,0.2835923731327057,0.28843814027102316,0.2829001167547168,0.28520761967627667,580408000
2013-02-22,0.28889960050582886,0.28913036177319157,0.28382310019226176,0.2854383465409966,370148000
2013-02-25,0.2838229835033417,0.29189923943420387,0.2833614886659533,0.2895917377396718,644444000
2013-02-26,0.2871895730495453,0.2888147292869058,0.2834749064986927,0.2844035869745891,487504000
2013-02-27,0.29252922534942627,0.2946187344451359,0.2864929026413988,0.28718940567330203,476980000
2013-02-28,0.2939223349094391,0.2983334762041641,0.29043984620001617,0.2916006757698238,591392000
2013-03-01,0.29508307576179504,0.29601172806789555,0.2892789296577876,0.29183273733773984,389396000
2013-03-04,0.2939223349094391,0.2967083203417054,0.29067199550816164,0.29299365464777694,353680000
2013-03-05,0.2971726953983307,0.2976370217671745,0.29415453248629925,0.2955475392691952,366168000
2013-03-06,0.29694053530693054,0.3018160035179122,0.2955475285744423,0.2990300177292993,342928000
2013-03-07,0.2962439954280853,0.3015838170093296,0.29461883955806145,0.29856565457850803,314824000
2013-03-08,0.297637015581131,0.29903002233507486,0.2955475331265792,0.2969405398805231,246464000
2013-03-11,0.29485100507736206,0.2960118347163926,0.2922971688009503,0.294618855755373,299748000
